{'trials': 20, 'sleeptime': 0.9, 'target_temp': 56.66666666666667, 'current_temp': 63.436495770000064, 'current_temp_err': 1.4210854715202004e-16}
freq,A,A_std,phi,phi_std
277.3326480529184,1.8587799905281148e-06,4.141976992469916e-08,-0.19445186257232255,0.4205592609807734
277.4250536025721,1.7129661222016731e-06,4.322734330800471e-08,-0.09211860103899423,0.41789369229650364
277.51748994119237,1.6791109609008626e-06,4.0596416703067e-08,-0.4195210558117145,0.36464014792145416
277.60995707903777,1.5421869912066807e-06,5.112938692810839e-08,-0.22831061483614423,0.4265042477345412
277.7024550263702,1.4652091583902441e-06,4.692393960941096e-08,-0.5421866457388239,0.3780887340689511
277.79498379345574,1.3367897481476579e-06,3.707638685694789e-08,-0.12230682486461708,0.37865662649906867
277.88754339056305,1.0146220039014704e-06,4.584876726748733e-08,0.1536627355991913,0.40898805211245876
277.98013382796455,1.0362782941798562e-06,4.205787501270599e-08,-1.2425248414460464,0.3941029615590321
278.072755115936,9.261647439394057e-07,4.211227082671698e-08,0.009981527095202725,0.4081134289981935
278.1654072647566,8.61356689253226e-07,4.202062224594099e-08,-0.24940714050057178,0.3762059726511201
278.25809028470906,8.175847585780053e-07,3.948427695991444e-08,-0.3541609937653954,0.38798269086430914
278.3508041860794,8.76209019339643e-07,3.01104254601799e-08,-0.5459594766113868,0.4094057142081263
278.4435489791572,8.104276591090505e-07,3.0583499923181454e-08,-0.3014285491788686,0.40576103853707834
278.53632467423523,7.741125624742206e-07,3.783169347227004e-08,-0.288043213592607,0.41132767486306654
278.62913128161,6.882682491016913e-07,2.9079045099944488e-08,0.4013262593214952,0.3720244752619429
278.7219688115813,6.983665256654772e-07,3.0748329897679304e-08,0.31871689560626804,0.3935045799806289
278.81483727445226,6.741487319088245e-07,4.2587255878797836e-08,-0.26448008090660013,0.4161471974632588
278.9077366805295,5.863350416291646e-07,3.63739047654537e-08,-0.19001296122841202,0.42059118943357177
